,y,"V(y)_0,0",-78.75;0,-118.125;0,0;-118.125,0;-118.125
0,0.01,0.04973684210526316,0.03730263157894737,0.05595394736842106,0.06631578947368422,0.04421052631578947
1,0.02,0.08842105263157896,0.06631578947368422,0.09947368421052633,0.11789473684210527,0.07859649122807016
2,0.03,0.11605263157894738,0.08703947368421053,0.1305592105263158,0.15473684210526317,0.10315789473684209
3,0.04,0.13263157894736843,0.09947368421052631,0.1492105263157895,0.1768421052631579,0.11789473684210525
4,0.05,0.13815789473684212,0.10361842105263158,0.15542763157894737,0.1842105263157895,0.12280701754385964
5,0.060000000000000005,0.13263157894736843,0.09947368421052631,0.1492105263157895,0.1768421052631579,0.11789473684210526
6,0.07,0.11605263157894738,0.08703947368421053,0.1305592105263158,0.15473684210526317,0.1031578947368421
7,0.08,0.08842105263157896,0.06631578947368422,0.09947368421052633,0.11789473684210527,0.07859649122807016
8,0.09,0.04973684210526316,0.03730263157894737,0.055953947368421054,0.06631578947368422,0.04421052631578947
