,y,"V(y)_0,0",-78.75;0,-118.125;0,0;-118.125,0;-118.125
0,0.025,0.10361842105263158,0.07771381578947369,0.11657072368421055,0.13815789473684212,0.09210526315789476
1,0.05,0.13815789473684212,0.10361842105263158,0.1554276315789474,0.1842105263157895,0.12280701754385968
2,0.07500000000000001,0.10361842105263158,0.07771381578947369,0.11657072368421055,0.13815789473684212,0.09210526315789476
