,y,v(y),v´(y)
0,0.0,0.0,4.196980494449013
1,0.025,0.10624706671267437,1.3989934981496712
2,0.05,0.14166275561689914,-1.3989934981496708
3,0.07500000000000001,0.10624706671267437,-4.196980494449013
4,0.1,0.0,-6.994967490748355
