5.5,1783.899999999999,32334.5
234.9999999999998,801.7000000000002,241
0,347.6000000000001,Inf
414.7999999999998,845.1000000000012,103.5
23.7,50.89999999999999,115
83.09999999999999,98.19999999999997,18
522.1,992.0999999999996,90
118.8,2890.799999999999,2333.5
