2011,3.5,0,0,0,409.5,1.5
2012,36,0,0,0,477,8
2013,2.5,0,0,0,470.5,15
2014,0,0,0,0,444.5,16
2015,0,0,0,0,441.5,14.5
2016,0,0,0,0,626,14
2017,0,0,0,0,696,16.5
2018,0,0,0,0,516,32
2019,0,0,0,0,440,405
2020,0,0,0,0,187.5,317
