2011,0,0,0,9,110,0
2012,0,0,0,309.5,92,0
2013,0,0,0,389,101.5,0
2014,0,0,0,519.5,127.5,0
2015,0,0,0,500.5,184.5,0
2016,0,0,0,454,130.5,0
2017,0,0,0,536,196,0
2018,0,0,0,833.5,122,0
2019,0,0,0,2792,99,0
2020,0,0,0,2679.5,67,0
