2011,0,0,0,7.5,92.5,0
2012,0,0,0,77,23,0
2013,0,0,0,79.5,20.5,0
2014,0,0,0,80.5,19.5,0
2015,0,0,0,73,27,0
2016,0,0,0,77.5,22.5,0
2017,0,0,0,73,27,0
2018,0,0,0,87,13,0
2019,0,0,0,96.5,3.5,0
2020,0,0,0,97.5,2.5,0
