 8.336614, -4.446850,  0.178150,  0.154528,  0.663386
 6.317775, -3.857278,  0.106686, -0.024131,  0.663386
 4.512696, -3.255585,  0.106686, -0.024131,  0.663386
 3.948609, -3.067556,  0.106686, -0.024131,  0.663386
 3.673125, -2.975728,  0.106686, -0.024131,  0.663386
