2012,8,2,2.9,8.123249299719888
2012,9,1,1.9,1.118963486454652
2012,9,5,118.3,8.147944073283284
2012,9,4,29.5,8.484325568018408
2012,9,6,1,12.5
2012,9,3,20,15.73564122738002
2012,9,2,2.8,7.84313725490196
2012,10,1,0.3,0.176678445229682
2012,10,5,139.2,9.587437151318959
2012,10,4,26,7.477710670117918
2012,10,6,1,12.5
2012,10,3,19,14.94885916601102
2012,10,2,6.9,19.32773109243698
2012,11,1,0,0
2012,11,5,152.2,10.48281562091053
2012,11,4,31.7,9.117054932413
2012,11,6,1,12.5
2012,11,3,17.1,13.45397324940991
2012,11,2,7.4,20.72829131652662
2012,12,1,0,0
2012,12,5,172.4,11.87409601212204
2012,12,4,37,10.64135749209088
2012,12,6,1.2,15
2012,12,3,7.9,6.215578284815107
2012,12,2,8,22.40896358543418
2013,1,1,0.1,4.347826086956522
2013,1,5,141.6,11.12158341187559
2013,1,4,29.2,6.541218637992833
2013,1,6,1,6.578947368421052
2013,1,3,6.4,4.786836200448766
2013,1,2,7.9,7.294552169898432
2013,2,1,1.4,60.86956521739131
2013,2,5,137.6,10.80741438894125
2013,2,4,26.8,6.003584229390682
2013,2,6,1,6.578947368421052
2013,2,3,5.9,4.412864622288707
2013,2,2,7.6,7.017543859649122
2013,3,1,0.1,4.347826086956522
2013,3,5,122.4,9.613572101790764
2013,3,4,31.1,6.966845878136202
2013,3,6,1,6.578947368421052
2013,3,3,6.3,4.712041884816754
2013,3,2,9,8.310249307479225
2013,4,1,0,0
2013,4,5,105.6,8.29406220546654
2013,4,4,21.6,4.838709677419355
2013,4,6,1.2,7.894736842105263
2013,4,3,6.7,5.011219147344803
2013,4,2,8.4,7.75623268698061
2013,5,1,0.2,8.695652173913045
2013,5,5,75.3,5.914231856738925
2013,5,4,29.8,6.675627240143369
2013,5,6,1.3,8.552631578947368
2013,5,3,11.6,8.676140613313391
2013,5,2,9.399999999999999,8.679593721144967
2013,6,1,0.5,21.73913043478261
2013,6,5,51.00000000000001,4.005655042412819
2013,6,4,35.09999999999999,7.86290322580645
2013,6,6,1.1,7.236842105263158
2013,6,3,15.3,11.44353029169783
2013,6,2,9.1,8.402585410895661
2013,7,1,0,0
2013,7,5,48.9,3.84071630537229
2013,7,4,35.4,7.93010752688172
2013,7,6,1.1,7.236842105263158
2013,7,3,19.4,14.51009723261032
2013,7,2,10.5,9.695290858725762
2013,8,1,0,0
2013,8,5,81.20000000000003,6.377631165567077
2013,8,4,50.80000000000001,11.37992831541219
2013,8,6,1.4,9.210526315789473
2013,8,3,15.3,11.44353029169783
2013,8,2,9.800000000000001,9.048938134810712
2013,9,1,0,0
2013,9,5,115.5,9.071630537229025
2013,9,4,38.9,8.714157706093189
2013,9,6,1.3,8.552631578947368
2013,9,3,16.7,12.490650710546
2013,9,2,8.5,7.848568790397045
2013,10,1,0,0
2013,10,5,122.6,9.62928055293748
2013,10,4,48.7,10.9094982078853
2013,10,6,1.6,10.52631578947368
2013,10,3,15,11.2191473448018
2013,10,2,9.199999999999999,8.494921514312095
2013,11,1,0,0
2013,11,5,128.9,10.12409676405906
2013,11,4,45.9,10.28225806451613
2013,11,6,1.5,9.868421052631577
2013,11,3,9.199999999999999,6.881077038145102
2013,11,2,9.6,8.86426592797784
2013,12,1,0,0
2013,12,5,142.6,11.20012566760917
2013,12,4,53.1,11.89516129032258
2013,12,6,1.7,11.18421052631579
2013,12,3,5.9,4.412864622288707
2013,12,2,9.300000000000001,8.587257617728532
2014,1,1,0,0
2014,1,5,146.1,10.03089598352214
2014,1,4,50.8,8.288464676129873
2014,1,6,1.6,10
2014,1,3,5.9,5.202821869488536
2014,1,2,8.800000000000001,8.543689320388349
2014,2,1,0,0
2014,2,5,112.9,7.751458976999658
2014,2,4,47.8,7.798988415728503
2014,2,6,1.2,7.5
2014,2,3,5.6,4.938271604938271
2014,2,2,8.300000000000001,8.058252427184467
2014,3,1,0,0
2014,3,5,150,10.29866117404737
2014,3,4,52.40000000000001,8.549518681677272
2014,3,6,1.4,8.75
2014,3,3,6.8,5.996472663139329
2014,3,2,8.800000000000001,8.543689320388349
2014,4,1,0,0
2014,4,5,128.8,8.843117061448678
2014,4,4,46.89999999999999,7.65214553760809
2014,4,6,1.2,7.5
2014,4,3,6,5.291005291005291
2014,4,2,8,7.766990291262135
2014,5,1,1,58.82352941176471
2014,5,5,100.4,6.893237212495708
2014,5,4,44.8,7.309512155327131
2014,5,6,1.1,6.875000000000001
2014,5,3,9.199999999999999,8.112874779541446
2014,5,2,9.199999999999999,8.932038834951454
2014,6,1,0.5,29.41176470588236
2014,6,5,69.10000000000001,4.744249914177824
2014,6,4,45.40000000000001,7.407407407407407
2014,6,6,1,6.25
2014,6,3,10.4,9.171075837742503
2014,6,2,9.4,9.126213592233007
2014,7,1,0.2,11.76470588235294
2014,7,5,77.50000000000001,5.320974939924477
2014,7,4,46.59999999999999,7.603197911567953
2014,7,6,1.2,7.5
2014,7,3,4.9,4.320987654320987
2014,7,2,9.300000000000001,9.029126213592233
2014,8,1,0,0
2014,8,5,105.7,7.257123240645383
2014,8,4,56.4,9.202153695545764
2014,8,6,1.3,8.125
2014,8,3,12.2,10.75837742504409
2014,8,2,8.699999999999999,8.446601941747572
2014,9,1,0,0
2014,9,5,128,8.788190868520426
2014,9,4,57.6,9.397944199706314
2014,9,6,1.4,8.75
2014,9,3,17.2,15.16754850088183
2014,9,2,8.199999999999999,7.961165048543688
2014,10,1,0,0
2014,10,5,135.5,9.303123927222796
2014,10,4,50.3,8.206885299396312
2014,10,6,1.6,10
2014,10,3,16.2,14.28571428571428
2014,10,2,8.699999999999999,8.446601941747572
2014,11,1,0,0
2014,11,5,142.9,9.811191211809133
2014,11,4,57.3,9.348996573666176
2014,11,6,1.4,8.75
2014,11,3,12.1,10.67019400352734
2014,11,2,7.3,7.087378640776699
2014,12,1,0,0
2014,12,5,159.6,10.9577754891864
2014,12,4,56.6,9.23478544623919
2014,12,6,1.6,10
2014,12,3,6.9,6.084656084656085
2014,12,2,8.300000000000001,8.058252427184467
2015,1,1,0,0
2015,1,5,156.4,9.632914510963293
2015,1,4,51.7,8.721322537112009
2015,1,6,1.4,9.589041095890408
2015,1,3,5.3,2.716555612506407
2015,1,2,7.9,9.449760765550238
2015,2,1,0,0
2015,2,5,146.5,9.023158413402319
2015,2,4,42.8,7.219973009446694
2015,2,6,1.3,8.904109589041095
2015,2,3,4.6,2.357765248590466
2015,2,2,7,8.373205741626794
2015,3,1,0,0
2015,3,5,157.4,9.69450603596945
2015,3,4,41.49999999999999,7.000674763832657
2015,3,6,1.3,8.904109589041095
2015,3,3,16,8.200922603792925
2015,3,2,5.9,7.057416267942583
2015,4,1,0,0
2015,4,5,138.3,8.51810790835181
2015,4,4,44.5,7.506747638326584
2015,4,6,1.2,8.21917808219178
2015,4,3,19.5,9.994874423372629
2015,4,2,6.600000000000001,7.894736842105263
2015,5,1,0,0
2015,5,5,117.1,7.212367578221237
2015,5,4,48.3,8.147773279352226
2015,5,6,1.1,7.534246575342466
2015,5,3,8.699999999999999,4.459251665812404
2015,5,2,7.399999999999999,8.851674641148325
2015,6,1,0,0
2015,6,5,74,4.557772850455778
2015,6,4,55.3,9.328609986504723
2015,6,6,0.9,6.164383561643835
2015,6,3,18.5,9.48231676063557
2015,6,2,7.100000000000001,8.492822966507177
2015,7,1,0,0
2015,7,5,64.79999999999998,3.991130820399112
2015,7,4,52.8,8.906882591093117
2015,7,6,1.1,7.534246575342466
2015,7,3,24.7,12.66017426960533
2015,7,2,7.1,8.492822966507175
2015,8,1,0,0
2015,8,5,97.7,6.01749199310175
2015,8,4,52,8.771929824561402
2015,8,6,1.1,7.534246575342466
2015,8,3,22.3,11.43003587903639
2015,8,2,7,8.373205741626794
2015,9,1,0,0
2015,9,5,141.5,8.71520078837152
2015,9,4,49.1,8.28272604588394
2015,9,6,1.3,8.904109589041095
2015,9,3,23.2,11.89133777549974
2015,9,2,7.2,8.612440191387559
2015,10,1,0,0
2015,10,5,148.8,9.164818920916483
2015,10,4,52.8,8.906882591093115
2015,10,6,1.2,8.21917808219178
2015,10,3,24.5,12.55766273705792
2015,10,2,6.8,8.133971291866029
2015,11,1,0,0
2015,11,5,181.5,11.17886178861789
2015,11,4,46.2,7.793522267206477
2015,11,6,1.3,8.904109589041095
2015,11,3,16,8.200922603792925
2015,11,2,7,8.373205741626794
2015,12,1,0,0
2015,12,5,199.6,12.29366839122937
2015,12,4,55.8,9.412955465587043
2015,12,6,1.4,9.589041095890408
2015,12,3,11.8,6.048180420297284
2015,12,2,6.6,7.894736842105261
2016,1,1,0,0
2016,1,5,191.6,10.52458115902225
2016,1,4,49.00000000000001,8.9546783625731
2016,1,6,1.3,9.285714285714285
2016,1,3,21,10.86394205897569
2016,1,2,7.1,12.32638888888889
2016,2,1,0,0
2016,2,5,177.9,9.772040648173579
2016,2,4,44.6,8.150584795321638
2016,2,6,1.3,9.285714285714285
2016,2,3,20.1,10.39834454216244
2016,2,2,6,10.41666666666667
2016,3,1,0,0
2016,3,5,180.4,9.909365558912388
2016,3,4,50,9.137426900584794
2016,3,6,1.3,9.285714285714285
2016,3,3,23.6,12.20900155199172
2016,3,2,5.8,10.06944444444444
2016,4,1,0,0
2016,4,5,150.2,8.250480637187586
2016,4,4,51.3,9.375
2016,4,6,0.7999999999999999,5.714285714285714
2016,4,3,9.800000000000001,5.069839627521987
2016,4,2,4.9,8.506944444444446
2016,5,1,0.4,44.44444444444445
2016,5,5,118.2,6.492721779730844
2016,5,4,33.7,6.158625730994152
2016,5,6,0.5,3.571428571428571
2016,5,3,10.1,5.225038799793068
2016,5,2,3.7,6.423611111111112
2016,6,1,0.5,55.55555555555556
2016,6,5,99.90000000000002,5.487503433122769
2016,6,4,42.09999999999999,7.693713450292396
2016,6,6,0.7999999999999999,5.714285714285714
2016,6,3,16.3,8.432488360062081
2016,6,2,4.300000000000001,7.46527777777778
2016,7,1,0,0
2016,7,5,126.8,6.965119472672342
2016,7,4,40.9,7.474415204678361
2016,7,6,1.2,8.571428571428569
2016,7,3,9.800000000000001,5.069839627521987
2016,7,2,4.800000000000001,8.333333333333336
2016,8,1,0,0
2016,8,5,133.8,7.349629222741005
2016,8,4,45.2,8.260233918128655
2016,8,6,1.3,9.285714285714285
2016,8,3,10.2,5.276771857216762
2016,8,2,4.7,8.159722222222223
2016,9,1,0,0
2016,9,5,155.5,8.541609447953856
2016,9,4,44.9,8.205409356725145
2016,9,6,1.3,9.285714285714285
2016,9,3,23.2,12.00206932229695
2016,9,2,3.6,6.25
2016,10,1,0,0
2016,10,5,153.2,8.415270530074155
2016,10,4,44.6,8.150584795321638
2016,10,6,1.4,9.999999999999998
2016,10,3,22.2,11.48473874806001
2016,10,2,3.8,6.597222222222224
2016,11,1,0,0
2016,11,5,156.8,8.613018401538037
2016,11,4,46,8.406432748538011
2016,11,6,1.4,9.999999999999998
2016,11,3,15.6,8.070356958096225
2016,11,2,4.6,7.986111111111112
2016,12,1,0,0
2016,12,5,176.2,9.678659708871191
2016,12,4,54.90000000000001,10.03289473684211
2016,12,6,1.4,9.999999999999998
2016,12,3,11.4,5.897568546301086
2016,12,2,4.3,7.465277777777778
2017,1,1,0,0
2017,1,5,167.5,9.877344026418209
2017,1,4,56.6,9.191295875284185
2017,1,6,1.5,9.090909090909092
2017,1,3,16.5,6.801319043693323
2017,1,2,3.4,5.320813771517996
2017,2,1,0,0
2017,2,5,144.8,8.538742776270784
2017,2,4,41.89999999999999,6.804157193894121
2017,2,6,1.2,7.272727272727272
2017,2,3,18.8,7.749381698268755
2017,2,2,3.3,5.164319248826291
2017,3,1,0,0
2017,3,5,148.9,8.780516570350276
2017,3,4,43.89999999999999,7.12893796687236
2017,3,6,1.4,8.484848484848484
2017,3,3,20.3,8.367683429513601
2017,3,2,4,6.259780907668231
2017,4,1,0,0
2017,4,5,144.8,8.538742776270787
2017,4,4,46.2,7.502435855797337
2017,4,6,1.2,7.272727272727272
2017,4,3,10.2,4.204451772464963
2017,4,2,3.4,5.320813771517997
2017,5,1,0,0
2017,5,5,141.7,8.355938200259464
2017,5,4,41.6,6.755440077947386
2017,5,6,1.1,6.666666666666667
2017,5,3,9,3.709810387469085
2017,5,2,4.3,6.729264475743349
2017,6,1,0,0
2017,6,5,94.00000000000001,5.543106498407831
2017,6,4,54.2,8.801558947710298
2017,6,6,1.2,7.272727272727272
2017,6,3,21.7,8.944765045342129
2017,6,2,4.1,6.416275430359937
2017,7,1,0,0
2017,7,5,97.89999999999999,5.773086448873687
2017,7,4,51.8,8.411822020136409
2017,7,2,4.9,7.668231611893585
2017,7,6,1.2,7.272727272727272
2017,7,3,27.3,11.25309150865623
2017,8,1,0,0
2017,8,5,121.3,7.152966151668829
2017,8,4,54.2,8.801558947710296
2017,8,2,6.100000000000001,9.546165884194053
2017,8,6,1.3,7.87878787878788
2017,8,3,26.4,10.88211046990932
2017,9,1,0,0
2017,9,5,155.9,9.193301096827454
2017,9,4,47.3,7.681065280935369
2017,9,2,6.899999999999999,10.7981220657277
2017,9,6,1.4,8.484848484848484
2017,9,3,27.9,11.50041220115416
2017,10,1,0,0
2017,10,5,164.4,9.694539450406888
2017,10,4,55.09999999999999,8.947710295550502
2017,10,2,7.7,12.05007824726135
2017,10,6,1.6,9.696969696969695
2017,10,3,27,11.12943116240725
2017,11,1,0,0
2017,11,5,158.2,9.328930298384241
2017,11,4,55.59999999999999,9.028905488795063
2017,11,2,8,12.51956181533646
2017,11,6,1.7,10.3030303030303
2017,11,3,22.4,9.23330585325639
2017,12,1,0,0
2017,12,5,156.4,9.222785705861538
2017,12,4,67.39999999999999,10.94511204936668
2017,12,2,7.8,12.20657276995305
2017,12,6,1.7,10.3030303030303
2017,12,3,15.1,6.224237427864798
2018,1,1,0,0
2018,1,5,164.2,11.46888314591046
2018,1,4,56.2,3.977634652133909
2018,1,2,8.299999999999999,5.728088336783989
2018,1,6,1.7,1.571164510166358
2018,1,3,10.7,4.247717348154029
2018,2,1,0,0
2018,2,5,140.5,9.813508416567714
2018,2,4,45.8,3.241559912237243
2018,2,2,6.6,4.554865424430642
2018,2,6,1.4,1.293900184842884
2018,2,3,13.7,5.438666137356093
2018,3,1,0,0
2018,3,5,127.7,8.91946636865265
2018,3,4,50.3,3.560053790077146
2018,3,2,10,6.901311249137337
2018,3,6,2,1.848428835489833
2018,3,3,6.7,2.659785629217944
2018,4,1,0,0
2018,4,5,101.4,7.082489348327162
2018,4,4,59.1,4.182886262297402
2018,4,2,11.4,7.867494824016565
2018,4,6,1.7,1.571164510166358
2018,4,3,6.5,2.580389043271139
2018,5,1,0,0
2018,5,5,85.40000000000001,5.96493678843333
2018,5,4,62.8,4.4447590062991
2018,5,2,12.6,8.695652173913043
2018,5,6,1.2,1.1090573012939
2018,5,3,19.6,7.78086542278682
2018,6,1,0,0
2018,6,5,71.09999999999999,4.966124188028217
2018,6,4,90.90000000000001,6.433576332366056
2018,6,2,12.2,8.419599723947551
2018,6,6,1.2,1.1090573012939
2018,6,3,33.4,13.25922985311631
2018,7,1,0,0
2018,7,5,86.30000000000001,6.027799119927359
2018,7,4,91.5,6.47604218274471
2018,7,2,13.4,9.247757073844033
2018,7,6,3.1,2.865064695009242
2018,7,3,33.9,13.45772131798333
2018,8,4,136.7,9.675136244603298
2018,8,1,0,0
2018,8,5,93.2,6.509743661381573
2018,8,2,13.6,9.385783298826778
2018,8,6,7.399999999999999,6.839186691312384
2018,8,3,34.8,13.81500595474395
2018,9,4,149,10.5456861773657
2018,9,1,0,0
2018,9,5,119.8,8.367674792205069
2018,9,2,13.2,9.109730848861284
2018,9,6,11.1,10.25878003696858
2018,9,3,31.1,12.34616911472807
2018,10,4,187.9,13.29888881024842
2018,10,1,0,0
2018,10,5,138.7,9.687783753579659
2018,10,2,14.8,10.21394064872326
2018,10,6,14.3,13.21626617375231
2018,10,3,23.5,9.329098848749503
2018,11,4,224.7,15.90346096680586
2018,11,1,0,0
2018,11,5,142.8,9.974156597052453
2018,11,2,14.1,9.730848861283645
2018,11,6,23.9,22.08872458410351
2018,11,3,22.8,9.051210797935688
2018,12,4,258,18.26031566282115
2018,12,1,0,0
2018,12,5,160.6,11.21743381993434
2018,12,2,14.7,10.14492753623188
2018,12,6,39.2,36.22920517560074
2018,12,3,15.2,6.034140531957124
2019,1,4,288.4,5.773080310673392
2019,1,1,0,0
2019,1,5,161.2,11.03278351926631
2019,1,2,14.5,5.699685534591195
2019,1,6,40.6,5.075
2019,1,3,9.800000000000001,3.275401069518717
2019,2,4,233,4.664104411882455
2019,2,1,0,0
2019,2,5,131.7,9.013756758606531
2019,2,2,13.6,5.345911949685534
2019,2,6,44.1,5.5125
2019,2,3,14.9,4.97994652406417
2019,3,4,308.6,6.17743614380655
2019,3,1,0,0
2019,3,5,124,8.486756553281774
2019,3,2,21.4,8.411949685534591
2019,3,6,51.10000000000001,6.387500000000001
2019,3,3,15.7,5.247326203208555
2019,4,4,330.5000000000001,6.615821923292497
2019,4,1,0,0
2019,4,5,138.4,9.472315378824174
2019,4,2,22.1,8.687106918238994
2019,4,6,50.5,6.3125
2019,4,3,12.7,4.244652406417111
2019,5,4,331.5000000000001,6.63583953879414
2019,5,1,0,0
2019,5,5,104.7,7.165833960714528
2019,5,2,23.4,9.19811320754717
2019,5,6,41.9,5.2375
2019,5,3,19.4,6.483957219251336
2019,6,4,410.0000000000001,8.207222355672993
2019,6,1,0,0
2019,6,5,83,5.68065156389022
2019,6,2,22.3,8.765723270440251
2019,6,6,40.7,5.0875
2019,6,3,33.4,11.16310160427807
2019,7,4,421.3,8.43342141084154
2019,7,1,0,0
2019,7,5,78.7,5.386352747929642
2019,7,2,23.8,9.355345911949687
2019,7,6,54.00000000000001,6.75
2019,7,3,33.2,11.09625668449198
2019,8,4,447.9,8.965889983185203
2019,8,1,0,0
2019,8,5,105.9,7.247963862843064
2019,8,2,23.4,9.19811320754717
2019,8,6,67.10000000000001,8.387500000000001
2019,8,3,33.5,11.19652406417112
2019,9,4,529.9,10.6073344543198
2019,9,1,0,0
2019,9,5,135,9.239613989459997
2019,9,2,21.9,8.608490566037734
2019,9,6,85.79999999999998,10.725
2019,9,3,36.7,12.26604278074866
2019,10,4,521.3,10.43518296100568
2019,10,1,0,0
2019,10,5,129.7,8.876873588392307
2019,10,2,22.7,8.922955974842766
2019,10,6,96.49999999999999,12.0625
2019,10,3,34.5,11.5307486631016
2019,11,4,568.4999999999998,11.38001441268315
2019,11,1,0,0
2019,11,5,128,8.760522893710219
2019,11,2,21.9,8.608490566037737
2019,11,6,109.4,13.675
2019,11,3,30.3,10.12700534759358
2019,12,4,604.6999999999998,12.10465209384258
2019,12,1,0,0
2019,12,5,140.8,9.636575183081238
2019,12,2,23.4,9.19811320754717
2019,12,6,118.3,14.7875
2019,12,3,25.1,8.38903743315508
2020,1,4,683.3,11.84762631341679
2020,1,1,0,0
2020,1,5,128.4,16.9527330340639
2020,1,2,22.9,11.50753768844221
2020,1,6,106.9,16.28828279750114
2020,1,3,16.1,7.551594746716696
2020,2,4,650.1000000000001,11.27197697402643
2020,2,1,0,0
2020,2,5,129.8,17.13757591761289
2020,2,6,84.39999999999999,12.85997257351821
2020,2,2,20.8,10.45226130653266
2020,2,3,12.9,6.050656660412758
2020,3,4,664.6,11.52339008912162
2020,3,1,0,0
2020,3,5,110.3,14.56297861103776
2020,3,6,98.79999999999997,15.05409111686728
2020,3,2,23.9,12.01005025125628
2020,3,3,15.2,7.129455909943714
2020,4,4,612.4999999999999,10.62003675833131
2020,4,1,0,0
2020,4,5,104.2,13.75759176128862
2020,4,6,80.10000000000001,12.20478439737925
2020,4,2,23.8,11.95979899497488
2020,4,3,16.9,7.926829268292682
2020,5,4,729.4999999999999,12.64868051461664
2020,5,1,0,0
2020,5,5,80.60000000000001,10.64166886717719
2020,5,6,72.70000000000002,11.07725125704709
2020,5,2,26.1,13.11557788944724
2020,5,3,18.9,8.864915572232643
2020,6,4,731,12.67468876790235
2020,6,5,58.9,7.776604172167942
2020,6,6,59.80000000000002,9.111686728630202
2020,6,2,26.2,13.16582914572864
2020,6,3,39.3,18.43339587242026
2020,6,1,0,0
2020,7,5,59,7.789807235278584
2020,7,4,765.8999999999999,13.27981412768318
2020,7,6,66.90000000000001,10.19350906597593
2020,7,2,27.9,14.02010050251256
2020,7,3,44.5,20.87242026266416
2020,7,1,0,0
2020,8,6,86.69999999999999,13.21042206308091
2020,8,4,930.5,16.13378645490169
2020,8,5,86.20000000000002,11.38104040137312
2020,8,2,27.4,13.76884422110553
2020,8,3,49.40000000000001,23.17073170731707
2020,8,1,0,0
